x-axis,1,2
second,Volt,Volt
-1.00000E+00,+239.91E-03,-6.60E-03
-999.00E-03,+242.97E-03,-6.52E-03
-998.00E-03,+245.25E-03,-6.54E-03
-997.00E-03,+248.00E-03,-7.09E-03
-996.00E-03,+251.30E-03,-7.34E-03
-995.00E-03,+254.83E-03,-7.08E-03
-994.00E-03,+257.81E-03,-6.53E-03
-993.00E-03,+260.25E-03,-6.59E-03
-992.00E-03,+261.35E-03,-7.30E-03
-991.00E-03,+263.15E-03,-7.49E-03
-990.00E-03,+266.14E-03,-7.09E-03
-989.00E-03,+269.51E-03,-6.87E-03
-988.00E-03,+273.44E-03,-7.04E-03
-987.00E-03,+275.95E-03,-7.18E-03
-986.00E-03,+278.31E-03,-7.38E-03
-985.00E-03,+280.03E-03,-6.90E-03
-984.00E-03,+281.45E-03,-7.00E-03
-983.00E-03,+283.57E-03,-7.25E-03
-982.00E-03,+286.71E-03,-7.02E-03
-981.00E-03,+289.38E-03,-6.76E-03
-980.00E-03,+292.05E-03,-7.06E-03
-979.00E-03,+294.79E-03,-7.33E-03
-978.00E-03,+297.31E-03,-7.31E-03
-977.00E-03,+299.66E-03,-7.74E-03
-976.00E-03,+300.60E-03,-7.37E-03
-975.00E-03,+302.02E-03,-7.08E-03
-974.00E-03,+305.00E-03,-6.95E-03
-973.00E-03,+306.96E-03,-6.94E-03
-972.00E-03,+310.42E-03,-6.98E-03
-971.00E-03,+313.32E-03,-6.85E-03
-970.00E-03,+315.60E-03,-7.55E-03
-969.00E-03,+317.80E-03,-7.11E-03
-968.00E-03,+320.31E-03,-7.10E-03
-967.00E-03,+321.65E-03,-7.33E-03
-966.00E-03,+322.98E-03,-7.54E-03
-965.00E-03,+325.34E-03,-7.50E-03
-964.00E-03,+327.46E-03,-7.51E-03
-963.00E-03,+331.30E-03,-7.03E-03
-962.00E-03,+333.97E-03,-7.08E-03
-961.00E-03,+336.72E-03,-7.60E-03
-960.00E-03,+338.69E-03,-7.67E-03
-959.00E-03,+339.71E-03,-7.74E-03
-958.00E-03,+341.43E-03,-7.46E-03
-957.00E-03,+343.71E-03,-7.21E-03
-956.00E-03,+346.07E-03,-7.00E-03
-955.00E-03,+348.81E-03,-7.30E-03
-954.00E-03,+350.23E-03,-7.74E-03
-953.00E-03,+353.05E-03,-7.86E-03
-952.00E-03,+354.70E-03,-7.87E-03
-951.00E-03,+356.98E-03,-7.60E-03
-950.00E-03,+359.41E-03,-7.39E-03
-949.00E-03,+361.06E-03,-7.38E-03
-948.00E-03,+362.01E-03,-7.26E-03
